"","host_id","group","infector_id","infector_group","exposure_time","infectious_time","recovery_time"
"127",11289,1,926,1,23,25,29
"128",11825,1,1787,1,19,22,28
"129",12979,1,7282,1,24,26,31
"130",24,1,4263,1,25,27,32
"131",789,1,926,1,24,26,33
"132",1807,1,926,1,24,26,31
"133",2751,1,7604,1,22,23,30
"134",10935,1,12409,1,23,25,31
"135",11020,1,11825,1,24,25,30
"136",1213,1,4261,1,21,23,29
"137",3053,1,9294,1,20,23,30
"138",4638,1,4799,1,21,23,30
"139",5506,1,4503,1,22,24,29
"140",7055,1,9376,1,20,23,30
"141",8027,1,8127,1,25,27,32
"142",8844,1,789,1,27,28,35
"143",9092,1,11289,1,26,28,35
"144",10591,1,6364,1,22,24,29
"145",10604,1,10440,1,26,27,31
"146",10928,1,3053,1,25,28,33
"147",11399,1,4638,1,24,25,31
"148",11413,1,6364,1,22,27,33
"149",12335,1,6828,1,24,25,32
"150",12859,1,5949,1,26,28,34
"151",92,1,4638,1,25,27,31
"152",1579,1,1402,1,28,29,36
"153",6982,1,1681,1,23,27,32
"154",9712,1,1681,1,23,25,30
"155",9938,1,12736,1,24,25,33
"156",10848,1,10591,1,25,26,31
"157",11122,1,1807,1,27,29,34
"158",12835,1,3370,1,23,24,30
"159",1102,1,488,1,24,26,33
"160",1185,1,4503,1,23,26,32
"161",1402,1,2751,1,25,27,32
"162",1872,1,10604,1,29,30,36
"163",3603,1,2312,1,29,30,38
"164",5299,1,7282,1,25,26,32
"165",5652,1,1807,1,27,28,32
"166",6873,1,11020,1,28,30,36
"167",12543,1,3053,1,24,29,33
"168",13288,1,789,1,27,28,33
"169",627,1,1185,1,28,29,33
"170",2312,1,10440,1,26,27,32
"171",2690,1,627,1,29,31,36
"172",3559,1,5299,1,27,29,33
"173",3693,1,2312,1,28,29,34
"174",4152,1,10935,1,26,30,37
"175",4493,1,8844,1,29,31,35
"176",6734,1,7282,1,27,29,34
"177",8501,1,8127,1,26,29,35
"178",11476,1,11020,1,26,29,34
"179",12219,1,10848,1,27,29,33
"180",12663,1,13288,1,29,31,36
"181",2093,1,9379,1,27,29,35
"182",2131,1,5652,1,29,31,37
"183",2378,1,3693,1,30,31,35
"184",2779,1,10604,1,28,31,38
"185",2870,1,488,1,23,26,33
"186",3087,1,2870,1,27,28,35
"187",4654,1,6982,1,29,31,37
"188",8827,1,9092,1,29,32,37
"189",9307,1,627,1,30,31,36
"190",9379,1,11020,1,25,27,34
"191",11974,1,2131,1,31,32,35
"192",12281,1,9817,1,25,27,33
"193",13166,1,5506,1,26,28,34
"194",1200,1,2424,1,29,31,36
"195",1330,1,12979,1,27,28,35
"196",1356,1,12281,1,29,31,37
"197",2424,1,11289,1,26,28,34
"198",6356,1,11825,1,23,27,34
"199",7070,1,13288,1,29,31,36
"200",7906,1,12281,1,28,30,35
"201",7987,1,12219,1,31,33,39
"202",8395,1,6828,1,25,27,34
"203",8588,1,2312,1,28,31,35
"204",8616,1,12543,1,29,31,36
"205",9401,1,5652,1,29,32,36
"206",10602,1,10848,1,28,32,38
"207",12063,1,12281,1,28,29,34
"208",370,1,8844,1,29,30,35
"209",1034,1,1872,1,30,31,35
"210",1626,1,10928,1,30,33,36
"211",2461,1,1579,1,30,31,36
"212",3617,1,6734,1,32,34,40
"213",3811,1,10591,1,27,30,35
"214",4729,1,9926,1,29,32,35
"215",6245,1,11289,1,28,30,36
"216",8162,1,7580,1,26,30,35
"217",8941,1,6982,1,28,31,39
"218",9491,1,1872,1,31,33,39
"219",9545,1,789,1,28,32,37
"220",9926,1,9938,1,27,29,36
"221",11621,1,2131,1,32,33,38
"222",11871,1,13166,1,31,33,38
"223",12145,1,7906,1,31,34,39
"224",12662,1,3559,1,29,31,37
"225",1039,1,8162,1,32,34,39
"226",1396,1,8616,1,32,34,38
"227",1699,1,11476,1,33,34,39
"228",2275,1,12281,1,29,32,37
"229",2617,1,12063,1,30,32,38
"230",3545,1,2378,1,33,35,40
"231",4318,1,1330,1,30,32,39
"232",4951,1,6356,1,29,32,37
"233",5226,1,4839,1,33,34,42
"234",5669,1,1626,1,34,35,41
"235",6787,1,8941,1,33,35,39
"236",6892,1,8588,1,32,35,40
"237",10815,1,6873,1,32,34,39
"238",11991,1,4318,1,33,34,41
"239",12020,1,6982,1,28,30,36
"240",12694,1,12020,1,32,34,37
"241",792,1,9092,1,31,32,38
"242",1516,1,8501,1,30,32,38
"243",2054,1,11807,1,34,36,42
"244",4790,1,1699,1,34,35,40
"245",4839,1,2424,1,29,32,37
"246",6465,1,1200,1,33,34,40
"247",9670,1,9491,1,34,35,41
"248",10459,1,12859,1,29,32,37
"249",10820,1,5226,1,35,36,41
"250",12330,1,11122,1,33,35,39
"251",12734,1,11621,1,34,36,40
"252",13040,1,9401,1,34,35,41
"253",836,1,12330,1,36,37,45
"254",2169,1,11621,1,35,37,41
"255",2279,1,2424,1,31,33,39
"256",2598,1,1200,1,32,33,39
"257",2729,1,3811,1,33,36,43
"258",4571,1,6734,1,31,33,38
"259",4624,1,2279,1,34,35,41
"260",4709,1,11991,1,35,36,41
"261",7169,1,5079,1,35,37,42
"262",8516,1,12663,1,34,35,40
"263",9161,1,11974,1,33,34,40
"264",10257,1,1200,1,33,34,43
"265",11602,1,11871,1,34,36,40
"266",11807,1,8844,1,30,33,38
"267",84,1,10815,1,35,37,42
"268",831,1,1330,1,30,35,40
"269",1295,1,2275,1,34,36,40
"270",3620,1,4839,1,32,34,40
"271",4273,1,5159,1,37,38,44
"272",5009,1,2275,1,33,36,42
"273",5079,1,6734,1,32,34,39
"274",5297,1,4654,1,34,35,41
"275",6463,1,7906,1,32,33,40
"276",6853,1,6245,1,33,34,39
"277",7175,1,9161,1,35,38,44
"278",10560,1,11821,1,37,38,42
"279",10610,1,6892,1,36,38,45
"280",10712,1,9545,1,33,36,40
"281",1837,1,2598,1,33,35,41
"282",2127,1,6787,1,36,38,46
"283",2228,1,5226,1,36,37,44
"284",3715,1,4624,1,36,38,42
"285",4519,1,1837,1,36,38,42
"286",4591,1,5297,1,36,37,42
"287",4596,1,10602,1,33,36,41
"288",4832,1,4729,1,33,35,40
"289",4993,1,7987,1,34,36,42
"290",5156,1,5226,1,35,38,43
"291",5567,1,2279,1,35,38,41
"292",5992,1,4839,1,34,36,42
"293",6343,1,6853,1,36,39,47
"294",6814,1,6787,1,36,37,42
"295",6820,1,1837,1,35,37,43
"296",7213,1,4729,1,33,34,40
"297",7557,1,5297,1,36,37,41
"298",8806,1,3693,1,32,34,42
"299",10355,1,4693,1,37,39,43
"300",10953,1,11807,1,34,36,41
"301",11029,1,4596,1,38,39,46
"302",12182,1,1516,1,34,36,41
"303",13262,1,7906,1,31,34,40
"304",13359,1,9401,1,35,37,43
"305",114,1,5226,1,36,37,42
"306",777,1,12330,1,36,39,45
"307",1029,1,5669,1,38,40,45
"308",1799,1,6814,1,39,40,45
"309",2171,1,3545,1,36,39,44
"310",2822,1,1048,1,39,40,43
"311",3413,1,5669,1,36,37,42
"312",4307,1,13040,1,38,40,46
"313",4512,1,3413,1,38,39,44
"314",4661,1,1837,1,35,38,43
"315",4676,1,4993,1,37,38,45
"316",4693,1,2093,1,34,36,41
"317",5159,1,4654,1,32,36,41
"318",6130,1,12663,1,35,36,41
"319",6332,1,2729,1,37,38,43
"320",7947,1,6820,1,37,38,44
"321",9041,1,7169,1,38,39,47
"322",9734,1,114,1,38,40,45
"323",11284,1,7987,1,36,39,45
"324",11757,1,9670,1,36,38,42
"325",1048,1,2779,1,33,36,42
"326",1391,1,4330,1,37,38,43
"327",1401,1,6787,1,36,37,42
"328",1636,1,5009,1,38,40,44
"329",4330,1,370,1,31,34,42
"330",4581,1,2131,1,33,35,45
"331",4737,1,10953,1,37,40,46
"332",5403,1,4693,1,38,40,43
"333",5435,1,2279,1,34,38,45
"334",5733,1,114,1,38,39,44
"335",5889,1,4693,1,37,39,48
"336",8032,1,6892,1,37,39,43
"337",8515,1,2741,1,39,41,47
"338",9132,1,4273,1,40,41,45
"339",228,1,9670,1,40,42,48
"340",231,1,6130,1,36,39,45
"341",1045,1,2617,1,35,38,43
"342",1293,1,13359,1,38,39,45
"343",1342,1,6343,1,41,42,48
"344",1791,1,13359,1,38,40,45
"345",1984,1,4676,1,40,41,47
"346",2011,1,1295,1,38,40,46
"347",2484,1,1708,1,39,42,47
"348",2573,1,8993,1,41,42,46
"349",2741,1,836,1,37,38,45
"350",2990,1,7175,1,39,42,46
"351",6537,1,6332,1,39,40,46
"352",6564,1,2171,1,40,42,50
"353",7204,1,9734,1,41,42,46
"354",7381,1,8183,1,41,42,47
"355",8171,1,6130,1,38,39,44
"356",8873,1,11284,1,40,41,45
"357",9590,1,5567,1,40,42,47
"358",10388,1,3078,1,41,42,45
"359",10556,1,12330,1,37,40,45
"360",10999,1,1799,1,40,42,45
"361",11556,1,4693,1,37,39,43
"362",11708,1,580,1,39,41,47
"363",12062,1,10560,1,38,40,47
"364",12639,1,3620,1,36,38,44
"365",893,1,1045,1,41,43,49
"366",1708,1,836,1,38,39,44
"367",3965,1,13359,1,39,40,45
"368",4136,1,5889,1,40,42,46
"369",4240,1,8873,1,42,43,49
"370",4817,1,1799,1,42,43,47
"371",5011,1,11284,1,41,43,47
"372",5433,1,1029,1,41,42,46
"373",5709,1,3078,1,41,42,47
"374",7588,1,5733,1,41,42,45
"375",7708,1,8621,1,41,43,51
"376",7928,1,8171,1,41,43,48
"377",8166,1,1048,1,37,39,45
"378",8181,1,2054,1,37,39,49
"379",9075,1,5669,1,37,39,44
"380",9568,1,4993,1,37,39,46
"381",9694,1,7947,1,41,43,49
"382",12012,1,12182,1,37,38,44
"383",12724,1,12012,1,41,43,50
"384",13094,1,4307,1,41,42,47
"385",131,1,4843,1,42,43,48
"386",580,1,9670,1,37,38,46
"387",685,1,2011,1,41,42,47
"388",4843,1,12330,1,37,41,47
"389",4910,1,3078,1,41,42,46
"390",5541,1,4910,1,43,44,49
"391",5601,1,2171,1,40,42,47
"392",6055,1,3715,1,40,41,47
"393",7044,1,8621,1,40,41,45
"394",7507,1,7947,1,39,41,47
"395",7566,1,4307,1,41,43,49
"396",8134,1,12012,1,41,43,47
"397",8183,1,1401,1,38,40,47
"398",8210,1,5435,1,40,43,49
"399",8787,1,1636,1,41,42,48
"400",8993,1,5079,1,35,38,45
"401",9390,1,10560,1,39,41,45
"402",10063,1,7169,1,38,40,45
"403",11256,1,316,1,43,44,49
"404",11338,1,13094,1,43,44,51
"405",11430,1,580,1,39,41,46
"406",11821,1,4951,1,34,36,45
"407",12529,1,9390,1,43,44,48
"408",13139,1,9568,1,41,44,53
"409",13304,1,11821,1,37,41,46
"410",316,1,12838,1,40,42,48
"411",443,1,5297,1,40,44,48
"412",459,1,7204,1,43,45,52
"413",680,1,9590,1,43,44,49
"414",745,1,114,1,39,41,47
"415",1147,1,10289,1,44,45,50
"416",1598,1,4993,1,38,40,47
"417",3081,1,9075,1,40,41,47
"418",4128,1,9132,1,43,45,53
"419",4509,1,1598,1,41,42,47
"420",4547,1,8171,1,41,44,50
"421",5706,1,4993,1,38,41,47
"422",5717,1,9390,1,43,45,51
"423",6361,1,8515,1,42,43,50
"424",6516,1,4676,1,40,41,46
"425",7180,1,8210,1,44,45,50
"426",7551,1,836,1,39,41,46
"427",7623,1,1293,1,40,41,47
"428",8218,1,6055,1,43,44,49
"429",8606,1,6055,1,41,42,48
"430",8621,1,10712,1,38,39,46
"431",8623,1,3965,1,42,43,49
"432",8661,1,5403,1,42,44,48
"433",9337,1,2011,1,43,45,49
"434",9342,1,11450,1,44,45,51
"435",10074,1,5403,1,41,42,48
"436",10276,1,7044,1,42,45,50
"437",10336,1,5706,1,44,45,49
"438",10797,1,12836,1,43,45,51
"439",11140,1,1598,1,42,43,47
"440",11247,1,1837,1,38,42,48
"441",12368,1,4910,1,43,45,51
"442",12540,1,8515,1,41,43,49
"443",12692,1,10610,1,40,43,48
"444",12838,1,4591,1,38,40,46
"445",135,1,6537,1,41,43,49
"446",206,1,3210,1,43,44,48
"447",847,1,9540,1,45,46,50
"448",887,1,8993,1,40,42,48
"449",1547,1,2741,1,40,42,47
"450",1896,1,7381,1,44,45,50
"451",2631,1,5011,1,44,45,50
"452",3078,1,11821,1,38,40,47
"453",3180,1,8606,1,45,46,51
"454",3487,1,1598,1,41,43,51
"455",3896,1,3078,1,41,43,49
"456",3941,1,9075,1,41,43,47
"457",4276,1,3941,1,44,46,49
"458",5172,1,11450,1,42,43,51
"459",5604,1,3078,1,41,43,48
"460",5988,1,4509,1,43,46,51
"461",6114,1,5403,1,42,44,50
"462",7288,1,2822,1,42,43,48
"463",7628,1,12540,1,45,46,51
"464",8041,1,887,1,43,44,49
"465",8679,1,6537,1,41,42,47
"466",9100,1,228,1,43,44,49
"467",9931,1,9304,1,43,44,49
"468",10289,1,1029,1,42,43,47
"469",10776,1,11450,1,43,44,50
"470",11450,1,2127,1,39,42,48
"471",11702,1,8873,1,42,44,49
"472",11770,1,9039,1,43,46,50
"473",11969,1,12724,1,44,45,52
"474",1431,1,2171,1,40,42,48
"475",1884,1,4640,1,45,46,49
"476",2173,1,8134,1,45,46,51
"477",2185,1,5733,1,42,45,50
"478",2539,1,1984,1,43,45,50
"479",2999,1,1708,1,41,43,48
"480",3210,1,8181,1,41,43,49
"481",3236,1,9039,1,44,46,51
"482",3581,1,7845,1,44,45,50
"483",3722,1,12540,1,44,45,51
"484",4640,1,3965,1,43,45,50
"485",4950,1,11256,1,45,46,51
"486",6379,1,5604,1,44,46,51
"487",6525,1,10355,1,41,44,49
"488",6623,1,11430,1,42,44,49
"489",6686,1,2827,1,45,46,50
"490",6757,1,13304,1,43,45,50
"491",6833,1,11338,1,45,46,51
"492",7036,1,12692,1,44,45,49
"493",7518,1,12838,1,44,45,51
"494",8138,1,7588,1,44,47,52
"495",9027,1,1547,1,44,46,51
"496",9039,1,4512,1,41,43,51
"497",9519,1,13139,1,45,46,52
"498",9792,1,7507,1,42,45,51
"499",10992,1,5011,1,46,47,52
"500",11125,1,84,1,40,43,48
"501",11619,1,1391,1,39,43,49
"502",11666,1,9694,1,44,46,51
"503",11964,1,11702,1,45,46,50
"504",12027,1,3487,1,44,45,50
"505",12505,1,11247,1,43,44,50
"506",12600,1,3078,1,42,44,49
"507",12836,1,2729,1,39,42,48
"508",907,1,7233,1,46,48,52
"509",1564,1,13304,1,42,45,51
"510",1819,1,8218,1,45,46,50
"511",2391,1,443,1,46,48,52
"512",2743,1,5733,1,43,45,50
"513",2827,1,4737,1,42,44,51
"514",3285,1,3965,1,42,45,50
"515",3629,1,7507,1,42,43,50
"516",3869,1,3941,1,46,47,52
"517",3909,1,1984,1,43,45,52
"518",4245,1,8512,1,47,48,52
"519",4869,1,9390,1,42,45,49
"520",5286,1,6623,1,45,46,51
"521",5564,1,7502,1,46,48,51
"522",6352,1,11247,1,44,45,50
"523",7502,1,3487,1,44,45,49
"524",7715,1,9668,1,47,48,54
"525",7783,1,12529,1,45,47,52
"526",8151,1,680,1,47,48,53
"527",9170,1,11450,1,43,45,50
"528",9220,1,1708,1,41,44,51
"529",9304,1,9075,1,40,43,49
"530",9668,1,11256,1,45,47,51
"531",9893,1,11140,1,45,46,50
"532",10524,1,4737,1,42,45,49
"533",13142,1,11256,1,45,47,52
"534",257,1,12204,1,47,49,54
"535",1017,1,11256,1,46,48,54
"536",1455,1,9342,1,46,48,52
"537",1715,1,10074,1,44,46,51
"538",2881,1,6361,1,44,46,50
"539",4077,1,131,1,44,46,52
"540",4089,1,228,1,44,45,51
"541",4158,1,7708,1,44,47,53
"542",4339,1,2573,1,43,46,51
"543",4374,1,8661,1,45,47,50
"544",5453,1,12600,1,45,46,51
"545",5880,1,2743,1,46,48,52
"546",6288,1,4158,1,47,49,56
"547",6692,1,1147,1,47,48,53
"548",6889,1,206,1,45,46,50
"549",6957,1,4843,1,42,45,50
"550",7233,1,13094,1,44,45,52
"551",7235,1,3941,1,44,45,50
"552",7720,1,3081,1,43,46,51
"553",7845,1,9694,1,43,44,50
"554",8214,1,9039,1,46,49,55
"555",8512,1,3210,1,45,46,52
"556",8812,1,680,1,45,46,52
"557",9295,1,2999,1,45,47,53
"558",9333,1,2539,1,47,48,54
"559",9493,1,11256,1,46,48,53
"560",9899,1,5604,1,44,45,50
"561",10389,1,10336,1,47,48,52
"562",10518,1,5172,1,45,48,53
"563",10884,1,153,1,47,49,52
"564",10975,1,1896,1,46,48,53
"565",11208,1,2185,1,46,48,54
"566",11244,1,4240,1,44,46,51
"567",12035,1,9540,1,45,46,51
"568",12204,1,10776,1,45,46,52
"569",12287,1,1404,1,48,49,52
"570",153,1,11619,1,44,46,51
"571",1244,1,10336,1,45,47,53
"572",3403,1,6361,1,44,46,52
"573",3672,1,2881,1,47,50,55
"574",4674,1,8573,1,47,49,54
"575",4979,1,5880,1,49,50,56
"576",5480,1,6516,1,42,45,52
"577",5626,1,11208,1,49,50,54
"578",5721,1,13092,1,49,50,56
"579",5814,1,9220,1,45,47,54
"580",5842,1,7502,1,46,47,53
"581",5955,1,4817,1,44,46,51
"582",6242,1,2391,1,48,50,55
"583",6418,1,6352,1,46,48,54
"584",6429,1,3824,1,48,49,52
"585",7069,1,4950,1,48,50,54
"586",7586,1,5011,1,45,47,52
"587",7878,1,11964,1,48,50,55
"588",8169,1,1819,1,47,49,53
"589",8573,1,4136,1,44,46,52
"590",8855,1,4817,1,43,44,51
"591",8924,1,11702,1,45,48,52
"592",9264,1,2173,1,48,49,56
"593",9634,1,1147,1,46,49,53
"594",10180,1,6429,1,49,50,54
"595",10453,1,2743,1,46,48,54
"596",10455,1,11256,1,46,48,54
"597",10500,1,9893,1,48,49,54
"598",10582,1,459,1,47,48,54
"599",10958,1,135,1,44,47,52
"600",10968,1,7502,1,47,48,51
"601",11818,1,11906,1,48,49,56
"602",11906,1,7288,1,45,47,53
"603",11966,1,9170,1,47,49,53
"604",246,1,2484,1,44,47,52
"605",290,1,9540,1,45,47,52
"606",731,1,7845,1,46,50,55
"607",1229,1,12529,1,46,49,54
"608",1404,1,8218,1,45,47,52
"609",1533,1,4128,1,46,49,55
"610",2013,1,2185,1,46,47,52
"611",2066,1,4158,1,49,50,54
"612",2920,1,5453,1,47,49,54
"613",3043,1,459,1,47,49,54
"614",4639,1,8661,1,44,46,52
"615",4651,1,11969,1,47,49,55
"616",5701,1,131,1,44,46,52
"617",6266,1,13215,1,50,51,56
"618",6570,1,13139,1,46,48,56
"619",6778,1,11666,1,48,49,55
"620",7443,1,10289,1,44,46,52
"621",8545,1,2631,1,48,49,55
"622",9089,1,12035,1,47,48,53
"623",9540,1,7507,1,43,44,52
"624",10029,1,5011,1,45,47,52
"625",11149,1,8812,1,46,48,52
"626",11164,1,11125,1,44,45,52
"627",11572,1,1459,1,48,50,55
"628",12351,1,3180,1,48,50,56
"629",12424,1,10029,1,49,50,54
"630",12718,1,1569,1,48,50,55
"631",13027,1,1876,1,49,50,55
"632",13358,1,7720,1,48,51,56
"633",563,1,6055,1,41,46,53
"634",570,1,11966,1,51,52,58
"635",1379,1,9378,1,49,51,56
"636",1459,1,9390,1,43,46,54
"637",1569,1,11708,1,45,47,53
"638",1599,1,7783,1,48,49,55
"639",1658,1,2783,1,50,51,55
"640",1746,1,11338,1,47,50,55
"641",1855,1,228,1,43,45,53
"642",1876,1,12035,1,47,48,55
"643",2654,1,2391,1,51,52,57
"644",3028,1,8855,1,48,49,56
"645",3824,1,6757,1,47,48,53
"646",4171,1,9519,1,48,52,59
"647",4297,1,2237,1,50,51,56
"648",4549,1,9893,1,47,49,54
"649",4844,1,10353,1,48,50,55
"650",5632,1,1855,1,46,47,54
"651",6276,1,887,1,45,47,55
"652",6334,1,2391,1,49,51,58
"653",6645,1,11666,1,50,52,57
"654",6869,1,12035,1,48,50,53
"655",7300,1,459,1,46,48,54
"656",7683,1,9634,1,50,52,57
"657",8189,1,11818,1,51,52,58
"658",9378,1,7044,1,43,48,54
"659",9415,1,8214,1,50,51,60
"660",9848,1,290,1,49,52,57
"661",9954,1,10455,1,49,50,55
"662",10531,1,8218,1,45,48,56
"663",11097,1,10353,1,48,49,53
"664",11160,1,9893,1,47,48,55
"665",11628,1,1244,1,49,51,55
"666",11863,1,6757,1,47,48,53
"667",12619,1,6869,1,51,52,58
"668",12886,1,1855,1,46,48,54
"669",13023,1,2434,1,51,52,59
"670",13050,1,5564,1,49,52,56
"671",628,1,7233,1,47,49,54
"672",946,1,11377,1,51,52,58
"673",1587,1,9566,1,50,51,55
"674",2237,1,10992,1,47,50,56
"675",2434,1,8138,1,48,50,55
"676",2814,1,7928,1,44,45,55
"677",3120,1,10672,1,52,53,58
"678",3167,1,3722,1,46,49,55
"679",3417,1,12424,1,52,53,58
"680",4523,1,11243,1,50,52,57
"681",5001,1,10518,1,49,51,57
"682",5157,1,6343,1,44,47,55
"683",5308,1,4950,1,47,50,54
"684",5347,1,10975,1,50,51,57
"685",5417,1,8214,1,50,52,58
"686",6072,1,9566,1,51,52,56
"687",6264,1,7300,1,50,52,58
"688",6323,1,7300,1,49,52,57
"689",6354,1,499,1,50,52,55
"690",7575,1,7628,1,48,52,56
"691",7739,1,13142,1,47,49,56
"692",7824,1,11770,1,48,51,55
"693",8029,1,9493,1,50,53,59
"694",8370,1,9792,1,48,52,56
"695",8489,1,1599,1,50,52,59
"696",8507,1,8855,1,47,50,55
"697",8620,1,6114,1,47,49,55
"698",9570,1,12035,1,47,50,55
"699",9602,1,9378,1,49,51,56
"700",9626,1,257,1,51,52,58
"701",9681,1,8507,1,51,53,56
"702",10102,1,11835,1,48,49,55
"703",10290,1,1884,1,48,49,54
"704",10353,1,7233,1,46,47,54
"705",10954,1,7715,1,50,53,58
"706",11242,1,11572,1,52,53,58
"707",11282,1,5286,1,49,51,56
"708",11603,1,628,1,49,51,56
"709",11835,1,9694,1,45,47,55
"710",11984,1,8151,1,49,51,55
"711",12022,1,13215,1,48,50,55
"712",12302,1,6570,1,50,52,59
"713",12480,1,1455,1,50,53,59
"714",13127,1,4158,1,48,49,54
"715",13215,1,5604,1,46,48,54
"716",40,1,12052,1,53,54,60
"717",958,1,1533,1,52,54,60
"718",1053,1,8924,1,51,54,59
"719",1585,1,9493,1,49,51,56
"720",1843,1,1746,1,51,52,57
"721",2242,1,10500,1,50,52,57
"722",2440,1,2719,1,51,54,59
"723",3215,1,11160,1,49,52,56
"724",3340,1,3167,1,50,52,56
"725",4131,1,6778,1,50,51,56
"726",4191,1,6418,1,49,51,57
"727",4236,1,11379,1,52,54,58
"728",4564,1,9295,1,48,51,56
"729",5298,1,11666,1,47,49,56
"730",5920,1,7783,1,49,52,58
"731",6407,1,11244,1,49,50,55
"732",7152,1,2434,1,52,53,60
"733",7171,1,5626,1,51,54,58
"734",7320,1,10453,1,50,52,56
"735",7862,1,7739,1,50,52,55
"736",8175,1,13027,1,53,54,58
"737",8384,1,2783,1,49,50,56
